CUSEC;DISTRITO;TIPO;Shape_Area;M2V;HMC;PSH;PSV;V5P;PTV5
5029704044;04;SECCION CENSAL;31534.2548656;123.875070982396;42.0590305756128;2.86807817589577;2.94481605351171;0.0;0.0
5029704045;04;SECCION CENSAL;415503.59973;119.122659780504;42.0115318141364;2.72173913043478;2.7846975088968;0.638977635782748;0.355871886120996
5029704046;04;SECCION CENSAL;31680.0591942;70.5025210084034;31.5220743034056;2.12014134275618;2.20588235294118;13.1666666666667;5.14705882352941
5029704048;04;SECCION CENSAL;36027.1519659;116.627892030848;42.3721057884794;2.65529010238908;2.74426807760141;0.0;0.0
5029704049;04;SECCION CENSAL;23156.2172008;124.966542750929;47.45819798405;2.57006369426752;2.62012987012987;0.0;0.0
5029704051;04;SECCION CENSAL;57606.4739174;111.199875078076;42.2424903028046;2.55342902711324;2.60749185667752;0.0;0.0
5029704052;04;SECCION CENSAL;17734.7659006;149.0;59.818133157992;2.47554347826087;2.4958904109589;0.0;0.0
5029704053;04;SECCION CENSAL;547310.284231;197.634514435696;59.7715731982806;3.16901408450704;3.26086956521739;0.0;0.0
5029704054;04;SECCION CENSAL;72331.3359884;130.27422907489;50.5748667168897;3.01108033240997;3.07062146892655;0.0;0.0
5029704055;04;SECCION CENSAL;105779.991311;126.828326180258;43.537102823331;2.83831672203765;2.89604519774011;0.0;0.0
5029704056;04;SECCION CENSAL;136639.228406;101.894506866417;36.5240549758793;2.71283783783784;2.75945017182131;0.933997509339975;0.515463917525773
5029704057;04;SECCION CENSAL;471564.428116;191.509976057462;58.0763040951507;3.20025188916877;3.32156862745098;0.393545848091303;0.261437908496732
5029704058;04;SECCION CENSAL;754604.301757;183.200738916256;58.7793619720882;3.08097928436911;3.15221579961464;0.916870415647922;0.578034682080925
5029704059;04;SECCION CENSAL;187641.698939;128.293017456359;40.6281920127241;2.98696461824953;3.0727969348659;0.0;0.0
5029704060;04;SECCION CENSAL;398788.02587;94.5660377358491;36.7164517455135;2.50429553264605;2.56376429199648;2.36706689536878;1.14335971855761
5029704061;04;SECCION CENSAL;193529.716625;97.1284252228458;38.4414584602683;2.50330578512397;2.52416666666667;0.0;0.0
5029704062;04;SECCION CENSAL;394794.939474;98.0241260462826;34.9368903105861;2.72386058981233;2.78737997256516;2.80511811023622;1.50891632373114
5029704063;04;SECCION CENSAL;245007.507151;95.8987816307404;36.3734771011969;2.52843601895735;2.58353510895884;0.56232427366448;0.242130750605327
5029704064;04;SECCION CENSAL;166797.634776;98.9331797235023;39.2881719203547;2.45991902834008;2.51282051282051;0.427913100724161;0.165425971877585
5029704065;04;SECCION CENSAL;127550.224494;96.6869492236676;38.2103099853133;2.50052465897167;2.52436440677966;2.34997901804448;1.05932203389831
5029704066;04;SECCION CENSAL;125558.444686;99.8606713109563;37.9133518515512;2.6099173553719;2.63166666666667;0.0;0.0
5029704067;04;SECCION CENSAL;122107.924778;100.114719527625;40.0899076141781;2.48272251308901;2.49841938883035;0.0;0.0
5029704068;04;SECCION CENSAL;5.22577322567E7;97.0650122334848;40.5101039418005;2.41833333333333;2.43456375838926;0.0;0.0
5029704069;04;SECCION CENSAL;1422975.71838;84.6812313803376;38.6268457775283;2.0956340956341;2.16774193548387;4.51388888888889;1.72043010752688
5029704070;04;SECCION CENSAL;1085663.53373;99.9669880222027;41.2458680110217;2.41056338028169;2.42593905031892;0.0;0.0
5029704071;04;SECCION CENSAL;7543711.84496;100.996200126662;40.5535198122179;2.47492163009404;2.49053627760252;0.0;0.0
5029704072;04;SECCION CENSAL;214948.058805;144.39481409002;47.6245383809538;2.74362416107383;2.76964769647696;0.0;0.0
5029705001;05;SECCION CENSAL;56392.6731154;94.7449828683309;38.7718201531441;2.36458333333333;2.42348754448399;5.2863436123348;2.13523131672598
5029705002;05;SECCION CENSAL;1398733.60914;101.113780598368;39.6625303048392;2.39285714285714;2.49267192784667;5.20126639529625;2.0293122886133
5029705003;05;SECCION CENSAL;18020.9727753;70.8145756457565;31.0041701502489;2.09266409266409;2.25363825363825;18.7269372693727;5.82120582120582
5029705004;05;SECCION CENSAL;17834.5028911;85.0905250452625;36.2085620832962;2.15755208333333;2.30458970792768;11.949305974653;4.58970792767733
5029705005;05;SECCION CENSAL;22482.1396985;86.6098615916955;37.0972726762183;2.09420289855072;2.29365079365079;15.2249134948097;5.55555555555556
5029705006;05;SECCION CENSAL;32073.3314617;73.5729166666667;31.0285122339475;2.52157598499062;2.74846625766871;13.3928571428571;5.52147239263804
5029705007;05;SECCION CENSAL;24246.4664275;87.7855855855856;34.9523020262799;2.39913544668588;2.49251497005988;9.78978978978979;3.74251497005988
5029705008;05;SECCION CENSAL;34904.2595201;75.0685434516524;32.8996566428507;2.14435695538058;2.28212290502793;15.6058751529988;5.58659217877095
5029705009;05;SECCION CENSAL;28951.8234472;88.0332559938128;34.4558053486643;2.40334572490706;2.525390625;7.26991492652746;2.734375
5029705010;05;SECCION CENSAL;21139.0491189;74.4914651493599;31.5383875319118;2.18662519440124;2.33554817275748;16.2162162162162;5.81395348837209
5029705011;05;SECCION CENSAL;12718.8196472;77.973713033954;31.7031707383885;2.23227383863081;2.43466666666667;17.9627601314348;7.46666666666667
5029705012;05;SECCION CENSAL;64166.4836839;89.0122549019608;36.2039295827328;2.31161473087819;2.41063515509601;8.08823529411765;3.397341211226
5029705013;05;SECCION CENSAL;23712.9914389;76.0790849673203;28.5073655746942;2.43630573248408;2.65625;20.3921568627451;7.63888888888889
5029705014;05;SECCION CENSAL;20241.251148;94.7780859916782;38.5624686119682;2.3485342019544;2.43993231810491;6.38002773925104;2.36886632825719
5029705015;05;SECCION CENSAL;24978.51674;66.1622962437987;27.3949987297933;2.2576;2.41609589041096;19.9149539333806;7.36301369863014
5029705016;05;SECCION CENSAL;12962.0079121;56.8287356321839;25.6993356061184;2.00460829493088;2.18045112781955;18.735632183908;6.51629072681704
5029705017;05;SECCION CENSAL;38680.346914;72.3010471204188;30.0746113643121;2.22093023255814;2.37267080745342;16.4921465968586;6.83229813664596
5029705018;05;SECCION CENSAL;45800.3382899;75.5232815964523;32.2618294730172;2.2625;2.33247422680412;13.2596685082873;5.41237113402062
5029705019;05;SECCION CENSAL;24582.898974;78.9424280350438;32.305061752697;2.26025459688826;2.4359756097561;16.0200250312891;6.55487804878049
5029705020;05;SECCION CENSAL;37715.6217772;67.4107485604606;27.2156564187225;2.19354838709677;2.4399375975039;21.9948849104859;8.58034321372855
5029705021;05;SECCION CENSAL;18286.8569299;75.1169474727453;31.2060342027635;2.23725055432372;2.39099526066351;19.1278493557978;7.10900473933649
5029705022;05;SECCION CENSAL;152051.507787;78.4859584859585;32.0033917722063;2.31734837799718;2.44130757800892;13.2075471698113;5.34918276374443
5029705023;05;SECCION CENSAL;25686.6414077;74.5791642142437;28.2714529509052;2.39295774647887;2.64641744548287;25.7798705120659;10.9034267912773
5029705024;05;SECCION CENSAL;23307.6406186;72.9762931034483;31.2759165600887;2.1431870669746;2.3375314861461;22.5215517241379;8.56423173803526
5029705025;05;SECCION CENSAL;26377.6687498;70.8625792811839;27.0921205163977;2.31484502446982;2.58;26.7794221282593;10.3636363636364
5029705026;05;SECCION CENSAL;17161.6839209;91.4388059701493;37.1317937077379;2.34265734265734;2.46323529411765;15.0;5.88235294117647
5029705027;05;SECCION CENSAL;27311.8599693;72.7122241086587;30.8709967339726;2.15356489945155;2.33730158730159;19.3548387096774;6.94444444444444
5029705028;05;SECCION CENSAL;20521.9380602;86.4132231404959;36.2645747554341;2.22804532577904;2.38333333333333;15.3846153846154;5.15151515151515
5029705030;05;SECCION CENSAL;27671.9024817;90.7542635658915;37.4100166407728;2.31597845601436;2.4202626641651;11.4728682170543;4.12757973733584
5029705031;05;SECCION CENSAL;29671.1073301;90.1330774152271;37.1488910127441;2.21074964639321;2.38990825688073;11.7722328854766;4.12844036697248
5029705032;05;SECCION CENSAL;18322.7232476;71.2187210379982;30.5693222768303;2.162;2.30490405117271;20.536540240518;7.67590618336887
5029705033;05;SECCION CENSAL;35199.3091491;74.4363543788187;28.3565222722565;2.3980463980464;2.63624161073826;27.1384928716904;10.4697986577181
5029705034;05;SECCION CENSAL;86447.4580148;95.8226837060703;35.652017361386;2.39846743295019;2.51742627345845;12.0340788072417;4.6916890080429
5029705036;05;SECCION CENSAL;48897.558557;69.2206221198157;28.7454558785772;2.18915510718789;2.38461538461538;21.4285714285714;7.96703296703297
5029705037;05;SECCION CENSAL;31279.0155512;69.2990158970477;26.7415992612721;2.23519458544839;2.46915887850467;23.2399697199092;9.53271028037383
5029705038;05;SECCION CENSAL;20028.6157239;71.487648673376;28.566023545085;2.30590717299578;2.49543378995434;15.736505032022;6.39269406392694
5029705039;05;SECCION CENSAL;18564.3004235;69.2120189061445;26.7129177467348;2.35079365079365;2.59369527145359;26.9412559081702;11.3835376532399
5029705040;05;SECCION CENSAL;32258.9617473;80.1558120362737;33.0690912228346;2.27153558052434;2.4019801980198;10.4699093157461;4.15841584158416
5029705041;05;SECCION CENSAL;16594.836058;75.0;31.1257846559853;2.28136200716846;2.41555977229602;17.7533385703064;7.21062618595825
5029705042;05;SECCION CENSAL;91111.7944804;70.7749054224464;28.8139662465039;2.2689556509299;2.39577039274924;13.6191677175284;5.28700906344411
5029705043;05;SECCION CENSAL;24203.9743849;76.1353965183752;30.8957001265749;2.31492537313433;2.45411392405063;17.2147001934236;7.27848101265823
5029705044;05;SECCION CENSAL;34226.6931705;76.2727272727273;28.8786046820354;2.45430107526882;2.61604584527221;19.7699890470975;8.02292263610315
5029705045;05;SECCION CENSAL;25100.9121239;78.339229311434;29.5532255276537;2.41679389312977;2.59083469721768;17.2457359444094;6.71031096563011
5029705046;05;SECCION CENSAL;22901.0149968;68.5542056074766;28.4280342749898;2.26315789473684;2.39955357142857;13.3953488372093;5.58035714285714
5029705047;05;SECCION CENSAL;702632.882199;81.7156565656566;30.2241249413054;2.60432569974555;2.76248313090418;15.095261358085;7.01754385964912
5029705048;05;SECCION CENSAL;27660.8028576;76.6407137064071;31.160684957707;2.3115671641791;2.46322067594433;15.8999192897498;6.36182902584493
5029705049;05;SECCION CENSAL;20325.4501767;78.1994949494949;29.2971273092675;2.38076152304609;2.64;22.979797979798;8.66666666666667
5029705050;05;SECCION CENSAL;12639.6972273;93.188703465982;39.6667755717919;2.21937321937322;2.36060606060606;7.44544287548139;3.03030303030303
5029706001;06;SECCION CENSAL;28009.5448751;91.8018957345972;39.9678848293943;2.24468085106383;2.2885032537961;2.74881516587678;0.86767895878525
5029706002;06;SECCION CENSAL;14310.0414116;82.2484848484848;30.2485369866636;2.41463414634146;2.68292682926829;14.6464646464646;6.50406504065041
5029706003;06;SECCION CENSAL;37188.3189054;75.1955624355005;28.7083543445082;2.39259259259259;2.58744993324433;19.3498452012384;8.14419225634179
5029706004;06;SECCION CENSAL;513570.477865;89.8012259194396;34.0344735848739;2.48216216216216;2.61503416856492;10.801393728223;4.66970387243736
5029706005;06;SECCION CENSAL;49269.4902705;86.3555979643766;32.3296571607481;2.53709677419355;2.66610169491525;9.4723458359822;4.23728813559322
5029706006;06;SECCION CENSAL;10041.0232639;82.0;35.9952229299363;2.16551724137931;2.29197080291971;13.0573248407643;5.47445255474453
5029706007;06;SECCION CENSAL;19787.6444672;73.8803245436105;29.2944811405259;2.2877030162413;2.49620253164557;22.4137931034483;7.84810126582279
5029706008;06;SECCION CENSAL;71159.9994831;89.1037509976057;34.3755071832487;2.33333333333333;2.52112676056338;8.37988826815642;3.62173038229376
5029706009;06;SECCION CENSAL;14737.6794992;67.543844856661;30.0165824272995;2.10657193605684;2.25047438330171;15.2613827993255;5.31309297912714
5029706010;06;SECCION CENSAL;1.23720898957E8;115.04718875502;42.7286038301642;2.56060606060606;2.63035019455253;4.53648915187377;2.20492866407263
5029706011;06;SECCION CENSAL;38588.0135687;81.6028708133971;31.5807448398947;2.47630331753554;2.54257907542579;9.09090909090909;3.64963503649635
5029706013;06;SECCION CENSAL;14141.5236078;63.3378212974296;26.9723093698767;2.20810810810811;2.34770114942529;17.8702570379437;6.60919540229885
5029706014;06;SECCION CENSAL;45899.8751191;72.7787787787788;30.1665075331741;2.22991071428571;2.38995215311005;12.1121121121121;5.26315789473684
5029706015;06;SECCION CENSAL;27375.2431303;65.7586980920314;26.4275482251831;2.25;2.46132596685083;21.5488215488215;8.97790055248619
5029706016;06;SECCION CENSAL;14008.6388595;63.0585817060637;25.4359349040639;2.28941176470588;2.47582697201018;28.1603288797533;11.1959287531807
5029706017;06;SECCION CENSAL;14505.4062415;70.4691056910569;29.3345365054691;2.26519337016575;2.38834951456311;20.4878048780488;7.96116504854369
5029706018;06;SECCION CENSAL;14046.3930355;64.6608594657375;27.0313449297566;2.28989361702128;2.39166666666667;18.931475029036;7.22222222222222
5029706019;06;SECCION CENSAL;18656.1374066;59.2453740949316;22.6718049822814;2.29335793357934;2.57883817427386;29.0426387771521;11.2033195020747
5029706020;06;SECCION CENSAL;17321.1084223;59.7666666666667;22.6348777224069;2.31182795698925;2.64887063655031;29.3023255813953;11.9096509240246
5029706021;06;SECCION CENSAL;30245.0767527;66.2682370820669;26.2519758024099;2.23809523809524;2.49242424242424;22.0364741641337;9.09090909090909
5029706022;06;SECCION CENSAL;23560.1184971;75.5152420800956;30.1869535781989;2.34642356241234;2.48588410104012;15.421398684997;6.09212481426449
5029706024;06;SECCION CENSAL;27298.8363793;62.4839537869063;25.9659582735533;2.21306818181818;2.40061633281972;23.0423620025674;8.78274268104777
5029706025;06;SECCION CENSAL;167650.043475;48.6495882891125;19.7106587374199;2.186;2.47285067873303;27.2644098810613;11.0859728506787
5029706026;06;SECCION CENSAL;45968.7805714;58.9840478564307;23.6199069458291;2.28995433789954;2.47044334975369;32.3030907278166;12.5615763546798
5029706027;06;SECCION CENSAL;14997.3392369;64.1879543094496;27.3233257739424;2.22401847575058;2.34306569343066;19.8338525441329;7.78588807785888
5029706028;06;SECCION CENSAL;20395.2273809;58.5930309007232;24.0820817587417;2.26339285714286;2.44533762057878;22.8139381985536;8.84244372990354
5029706029;06;SECCION CENSAL;13323.5815387;64.2075471698113;26.4670859538787;2.31875;2.42483660130719;16.2623539982031;6.75381263616558
5029706030;06;SECCION CENSAL;17953.8308093;86.5089285714286;36.5070032017502;2.31268436578171;2.36858006042296;4.97448979591837;2.11480362537764
5029706031;06;SECCION CENSAL;163743.001052;63.912610619469;26.9916799811907;2.2713567839196;2.36649214659686;15.4867256637168;6.28272251308901
5029706032;06;SECCION CENSAL;39142.002826;70.0423728813559;29.2727060185707;2.31827111984283;2.38383838383838;14.6610169491525;6.06060606060606
5029706033;06;SECCION CENSAL;14860.1501473;87.5188679245283;36.1227834556254;2.28448275862069;2.40909090909091;9.33962264150943;3.63636363636364
5029706034;06;SECCION CENSAL;30584.9909438;72.947459086994;28.6541748697758;2.34545454545455;2.54048140043764;17.4849267872524;7.00218818380744
5029706035;06;SECCION CENSAL;4542155.78371;88.0291139240506;34.0395423746857;2.59384615384615;2.68471337579618;6.52431791221827;2.54777070063694
5029706036;06;SECCION CENSAL;57148.3021276;78.1700133868809;29.8154789384578;2.41518578352181;2.59548611111111;18.3277591973244;7.46527777777778
5029706037;06;SECCION CENSAL;12426.1236714;74.2139917695473;29.5646331407806;2.35922330097087;2.51162790697674;23.2510288065844;9.30232558139535
5029706038;06;SECCION CENSAL;26725.228271;79.0783068783069;33.7791348819513;2.17241379310345;2.31617647058824;14.1798941798942;5.3921568627451
5029706039;06;SECCION CENSAL;79790.2784435;80.9748822605965;31.4147749679584;2.49803921568627;2.57373737373737;13.0298273155416;4.84848484848485
5029707001;07;SECCION CENSAL;127970.322435;91.7549407114625;37.7697051956814;2.34259259259259;2.4171974522293;10.1449275362319;4.03397027600849
5029707002;07;SECCION CENSAL;20196.0004191;62.7774798927614;25.8959482146803;2.26977687626775;2.43260869565217;24.3967828418231;9.78260869565217
5029707003;07;SECCION CENSAL;302725.143015;86.29604578564;34.2001857209766;2.32125603864734;2.4484076433121;11.7065556711759;4.84076433121019
5029707004;07;SECCION CENSAL;19686.0317064;75.7945306725795;31.6136961187886;2.28161888701518;2.3904593639576;11.3082039911308;4.41696113074205
5029707005;07;SECCION CENSAL;68759.1636514;74.2265193370166;29.9270597921621;2.32051282051282;2.45067698259188;10.3393843725335;3.4816247582205
5029707006;07;SECCION CENSAL;23765.5204101;67.0410334346505;26.1572086940965;2.33886255924171;2.58376963350785;22.8470111448835;9.81675392670157
5029707007;07;SECCION CENSAL;32752.3494395;69.9001645639056;28.5962899538264;2.25898389095415;2.43066666666667;18.3763027975864;7.2
5029707008;07;SECCION CENSAL;92288.1758126;106.686729514141;42.6988898097308;2.44503546099291;2.4981884057971;0.0;0.0
5029707009;07;SECCION CENSAL;42604.8204436;63.3432692307692;25.8342100846746;2.26332970620239;2.44705882352941;20.4326923076923;8.23529411764706
5029707014;07;SECCION CENSAL;3578459.49226;158.794370602033;55.2324668186474;2.63374485596708;2.72921108742004;1.796875;0.639658848614072
5029707015;07;SECCION CENSAL;39340.1195793;87.0409538621047;35.4923489816641;2.32971014492754;2.43560606060606;7.05028512182478;3.03030303030303
5029707016;07;SECCION CENSAL;96527.1635151;104.073235685752;38.5744776071639;2.65840707964602;2.70630630630631;2.39680426098535;1.26126126126126
5029707017;07;SECCION CENSAL;692139.342872;98.7046178343949;36.1221132007033;2.71244635193133;2.75381263616558;0.0;0.0
5029707018;07;SECCION CENSAL;61335.9134415;97.6233082706767;35.8695199339144;2.64940239043825;2.719836400818;0.0;0.0
5029707019;07;SECCION CENSAL;43361.8065651;99.9411764705882;36.8558619583576;2.67857142857143;2.70127118644068;0.0;0.0
5029707020;07;SECCION CENSAL;59865.6453779;79.1901021209741;31.5543244373601;2.434034416826;2.51084812623274;13.0400628436764;5.12820512820513
5029708001;08;SECCION CENSAL;70688.2239385;83.1594387755102;31.5941160683737;2.5583596214511;2.68543046357616;9.67940813810111;3.97350993377483
5029708002;08;SECCION CENSAL;48429.8506397;54.2148148148148;20.7885696196807;2.26130653266332;2.59117082533589;30.7407407407407;13.6276391554703
5029708003;08;SECCION CENSAL;67322.1066363;72.5666666666667;28.2136984022921;2.375;2.5708245243129;22.3684210526316;9.30232558139535
5029708004;08;SECCION CENSAL;189334.178146;90.0562270099842;32.760310685804;2.51984126984127;2.69448373408769;17.7952755905512;7.92079207920792
5029708005;08;SECCION CENSAL;7555413.7841;125.554266211604;42.5424970972693;2.80754716981132;2.9119373776908;8.66935483870968;4.50097847358121
5029708006;08;SECCION CENSAL;276738.624406;83.4657404483739;30.6002115137526;2.58306188925081;2.72041166380789;16.015132408575;7.11835334476844
5029708007;08;SECCION CENSAL;199065.252146;78.937587657784;27.9687645749099;2.54804270462633;2.75915221579961;18.5055865921788;7.32177263969172
5029708008;08;SECCION CENSAL;32704.1298727;55.1331086773378;18.5031943274361;2.68243243243243;3.03053435114504;42.4853064651553;20.8651399491094
5029708009;08;SECCION CENSAL;50206.3781652;69.3836351441985;24.29929601134;2.57142857142857;2.82954545454545;30.3212851405622;13.4469696969697
5029708010;08;SECCION CENSAL;163471.130747;133.440888308295;48.347152553767;2.81391304347826;2.91531531531532;0.0;0.0
5029708011;08;SECCION CENSAL;349540.499533;101.106883431339;35.4543045593347;2.61136158701533;2.75023741690408;11.2223756906077;5.31813865147199
5029708012;08;SECCION CENSAL;72763.9359937;73.6363040629096;27.8729006372268;2.42222222222222;2.61301369863014;21.2319790301442;9.07534246575342
5029708013;08;SECCION CENSAL;81073.7210534;86.8229583095374;30.6897397716388;2.60953800298063;2.76619273301738;12.6784694460308;5.84518167456556
5029708014;08;SECCION CENSAL;393685.878482;83.9252485089463;30.8917944928735;2.51792828685259;2.68365180467091;10.878164556962;5.20169851380043
5029708015;08;SECCION CENSAL;32090.1954186;104.0;45.3311815587374;2.28014184397163;2.30465949820789;0.0;0.0
5029708016;08;SECCION CENSAL;57165.5349201;110.257452574526;45.0369398346046;2.40390879478827;2.46;0.0;0.0
5029708017;08;SECCION CENSAL;414401.82166;133.460913705584;46.5328464380458;2.82008368200837;2.92619392185239;0.0;0.0
5029708018;08;SECCION CENSAL;562490.529116;121.844562334217;40.2209039150271;2.8125;2.89433384379786;6.98412698412698;3.36906584992343
5029708019;08;SECCION CENSAL;277481.676126;94.906432748538;34.0467892166853;2.67125645438898;2.77142857142857;5.47680412371134;2.85714285714286
5029708020;08;SECCION CENSAL;112632.934723;110.243071161049;35.373029874515;2.95138121546961;3.05606407322654;1.46012729314863;0.80091533180778
5029708021;08;SECCION CENSAL;581634.322057;93.7911077041012;32.5778790100355;2.79465240641711;2.85573770491803;5.81706850363567;2.29508196721311
5029708022;08;SECCION CENSAL;312597.297333;130.903487429035;44.8915313906878;2.68329718004338;2.77354260089686;5.90137429264349;2.69058295964126
5029708023;08;SECCION CENSAL;113875.122469;91.4560585885486;32.0445078151857;2.66785079928952;2.85009487666034;9.72037283621838;4.93358633776091
5029708024;08;SECCION CENSAL;178194.729719;102.551533062431;33.4336619356732;3.058568329718;3.11946902654867;1.66666666666667;0.995575221238938
5029708025;08;SECCION CENSAL;358562.313545;147.177916666667;45.5316748862827;3.08076923076923;3.14117647058824;0.0;0.0
5029709001;09;SECCION CENSAL;44500.5073704;73.0994940978078;29.9250790682522;2.22097378277154;2.40080971659919;23.5244519392917;8.90688259109312
5029709002;09;SECCION CENSAL;29326.4496913;82.2736928104575;34.5832314675795;2.19538188277087;2.4093567251462;19.0938511326861;6.82261208576998
5029709003;09;SECCION CENSAL;90249.3334543;87.5843263061412;33.9712825890391;2.4750566893424;2.55620608899297;9.71140632157581;4.21545667447307
5029709004;09;SECCION CENSAL;30676.1649282;72.7616785431512;28.6703139028356;2.31318681318681;2.526;23.5946159936659;9.2
5029709005;09;SECCION CENSAL;29922.2065033;68.8977998580554;26.2430700378049;2.32508250825082;2.61410018552876;24.6983676366217;10.2040816326531
5029709006;09;SECCION CENSAL;32289.975345;70.5894670050761;28.809572446471;2.1949860724234;2.47409733124019;23.0964467005076;9.10518053375196
5029709007;09;SECCION CENSAL;32821.3463061;64.3837357052097;26.458804580044;2.21067415730337;2.41411042944785;24.5870393900889;9.20245398773006
5029709008;09;SECCION CENSAL;41014.6456155;75.6302083333333;28.5990409743215;2.27796610169492;2.60970873786408;21.3541666666667;9.32038834951456
5029709009;09;SECCION CENSAL;35651.1606587;78.2785829307568;30.5526657457594;2.32402234636872;2.49101796407186;22.275641025641;8.98203592814371
5029709010;09;SECCION CENSAL;51626.9040611;78.2486551105798;31.6675470000932;2.26450742240216;2.41438848920863;16.6865315852205;6.76258992805755
5029709012;09;SECCION CENSAL;190551.384603;71.6821576763486;31.6462426260321;2.11033274956217;2.23977695167286;14.4398340248963;5.57620817843866
5029709013;09;SECCION CENSAL;49855.031708;66.3563458856346;23.7217437625911;2.38576158940397;2.65867158671587;22.4149895905621;9.40959409594096
5029709014;09;SECCION CENSAL;17061.744399;69.4516695957821;27.2740610557834;2.34156378600823;2.50660792951542;21.0896309314587;8.81057268722467
5029709015;09;SECCION CENSAL;20305.8995955;70.4773519163763;27.9408251856679;2.33333333333333;2.49565217391304;21.2543554006969;8.91304347826087
5029709016;09;SECCION CENSAL;29267.3147566;71.5343511450382;27.1925809953406;2.41165755919854;2.61660079051383;22.583081570997;9.88142292490119
5029709017;09;SECCION CENSAL;1.29668094159E8;72.7940928270042;31.5516870160938;2.11785714285714;2.272030651341;13.2377740303541;4.78927203065134
5029709018;09;SECCION CENSAL;59453.7742332;78.9284776902887;29.4518890237765;2.42472266244057;2.56711409395973;17.0588235294118;7.21476510067114
5029709019;09;SECCION CENSAL;31645.0909386;65.7533568904594;26.3446053524314;2.23186119873817;2.48681898066784;22.6855123674912;9.13884007029877
5029709020;09;SECCION CENSAL;99753.0616259;83.8558981233244;34.2845585087403;2.27786259541985;2.35703001579779;7.03753351206434;3.00157977883096
5029709021;09;SECCION CENSAL;121261.881206;93.0968218773097;34.655001873784;2.72623574144487;2.80078125;4.32357043235704;1.7578125
5029709022;09;SECCION CENSAL;32237.1762504;81.1176470588235;33.5249688068192;2.3448275862069;2.3943661971831;7.35294117647059;3.16901408450704
5029709023;09;SECCION CENSAL;122625.531301;86.8924111431316;32.018305796033;2.51263537906137;2.67007672634271;16.7624521072797;6.39386189258312
5029709024;09;SECCION CENSAL;26236.5323353;88.4560061208875;34.7194090406565;2.4384328358209;2.52804642166344;5.20275439938791;2.321083172147
5029709025;09;SECCION CENSAL;50536.9531943;97.9405850091408;41.7953465460649;2.22357723577236;2.30801687763713;3.74771480804388;1.47679324894515
5029709026;09;SECCION CENSAL;160075.768653;95.5241935483871;32.7881065769703;2.58968058968059;2.69220945083014;7.63757115749526;3.57598978288633
5029709027;09;SECCION CENSAL;663365.406263;110.466683951257;41.9889199707433;2.61491525423729;2.62559564329476;0.0;0.0
5029709028;09;SECCION CENSAL;114940.964891;99.196335078534;40.0008370539553;2.47134935304991;2.4736355226642;0.0;0.0
5029710001;10;SECCION CENSAL;445273.954285;89.5498542274052;35.7046631211357;2.46408045977011;2.51466275659824;4.43148688046647;1.90615835777126
5029710002;10;SECCION CENSAL;186909.731048;78.1048387096774;30.9343690632152;2.35230352303523;2.48710601719198;12.7112135176651;5.15759312320917
5029710003;10;SECCION CENSAL;39797.6899178;73.6641337386018;29.6145578773598;2.31264637002342;2.44733581164808;17.7721518987342;6.81536555142503
5029710004;10;SECCION CENSAL;20958.3467273;74.7366881217086;31.1301633578697;2.23107049608355;2.39691444600281;16.7934464599181;6.59186535764376
5029710005;10;SECCION CENSAL;16565.23258;71.0192307692308;32.4544918983407;2.0;2.16666666666667;15.4977375565611;5.3921568627451
5029710006;10;SECCION CENSAL;19834.7679746;74.5321336760925;31.2440817168912;2.23135755258126;2.39139344262295;16.6238217652099;6.9672131147541
5029710008;10;SECCION CENSAL;261335.350168;69.3413580246914;29.6792386831275;2.19324324324324;2.33525179856115;21.6882316697474;7.62589928057554
5029710009;10;SECCION CENSAL;50711.9961848;73.6790657439446;28.9991633254609;2.33064516129032;2.53508771929825;26.038062283737;10.9649122807018
5029710010;10;SECCION CENSAL;125463.159376;62.2802547770701;26.1777059270208;2.18815331010453;2.36981132075472;23.4076433121019;8.30188679245283
5029710011;10;SECCION CENSAL;68862.5224564;91.1555323590814;35.5288657299172;2.35960591133005;2.52770448548813;11.8997912317328;5.27704485488127
5029710012;10;SECCION CENSAL;52618.0340176;95.8441734417344;37.0158502219083;2.41176470588235;2.57142857142857;5.55555555555556;1.91637630662021
5029710013;10;SECCION CENSAL;22825.6444859;67.0;28.4272863568217;2.24579124579125;2.35689045936396;11.2443778110945;4.59363957597173
5029710014;10;SECCION CENSAL;48268.8341583;72.9185829707893;27.5989925506489;2.39791356184799;2.57852564102564;20.5096333126165;9.13461538461539
5029710015;10;SECCION CENSAL;19032.191718;64.1964285714286;26.3237729600014;2.27306273062731;2.42998027613412;18.5064935064935;7.69230769230769
5029710016;10;SECCION CENSAL;775721.595572;81.2852636322668;30.1573207066921;2.55875576036866;2.66306954436451;14.4079243583971;6.35491606714628
5029710017;10;SECCION CENSAL;20397.5716328;72.7662053896577;29.9437919074466;2.28452579034942;2.42579505300353;19.7378004369993;8.12720848056537
5029710018;10;SECCION CENSAL;1533188.06262;89.1;34.987441412638;2.4236641221374;2.51984126984127;5.11811023622047;2.18253968253968
5029710019;10;SECCION CENSAL;173882.34912;84.5702895509861;34.1200599114649;2.27671755725191;2.42233502538071;11.0226320201174;4.46700507614213
5029710020;10;SECCION CENSAL;25278.5896713;78.0616113744076;32.8626899010995;2.19031141868512;2.38867924528302;17.9304897314376;6.41509433962264
5029710021;10;SECCION CENSAL;25738.1099806;75.0200445434298;30.8275019444734;2.23013245033113;2.41831238779174;15.0705270972532;6.10412926391382
